y,x,rho_weno5,rho_mdcd_hybrid,difference
0.20416666666666664,1.6624999999999999,15.570146185022502,15.6056757817853,0.035529596762797766
0.20416666666666664,1.6708333333333332,15.573528342997399,15.5869168237438,0.013388480746401754
0.20416666666666664,1.6791666666666667,15.577694443989722,15.565965851389233,-0.011728592600489307
0.20416666666666664,1.6875,15.58121214367919,15.560077678591973,-0.021134465087216725
0.20416666666666664,1.6958333333333333,15.58202352259825,15.562528030220154,-0.019495492378096557
0.20416666666666664,1.7041666666666666,15.579837964362364,15.554626377951097,-0.02521158641126675
0.20416666666666664,1.7125,15.576597355774094,15.546417867511725,-0.030179488262369603
0.20416666666666664,1.7208333333333332,15.57438995867451,15.5519674270223,-0.022422531652210864
0.20416666666666664,1.7291666666666665,15.573740914979645,15.567508410227921,-0.006232504751723766
0.20416666666666664,1.7374999999999998,15.574130282352417,15.57197341834894,-0.0021568640034779207
0.20416666666666664,1.7458333333333336,15.575438534251436,15.565444724403779,-0.009993809847657076
0.20416666666666664,1.7541666666666662,15.577655743237496,15.565090162798102,-0.012565580439394708
0.20416666666666664,1.7625,15.57920632965445,15.578618479272661,-0.0005878503817893233
0.20416666666666664,1.7708333333333333,15.577728274615623,15.591893028056434,0.01416475344081114
0.20416666666666664,1.7791666666666663,15.573019118043105,15.587632292606703,0.014613174563598008
0.20416666666666664,1.7874999999999999,15.568070008915214,15.569236418962634,0.0011664100474195749
0.20416666666666664,1.7958333333333332,15.566404138330173,15.559418656656453,-0.006985481673719818
0.20416666666666664,1.8041666666666667,15.568808815181793,15.56512111386727,-0.0036877013145222293
0.20416666666666664,1.8125,15.572998794543674,15.579540867186953,0.00654207264327944
