# step time dt cfl wall_time total_l2 rho_l2 rhou_l2 rhov_l2 rhow_l2 rhoE_l2 rho_reference_l2 rhou_reference_l2 rhov_reference_l2 rhow_reference_l2 rhoE_reference_l2 rho_normalized_l2 rhou_normalized_l2 rhov_normalized_l2 rhow_normalized_l2 rhoE_normalized_l2 rho_linf rhou_linf rhov_linf rhow_linf rhoE_linf rho_reference_linf rhou_reference_linf rhov_reference_linf rhow_reference_linf rhoE_reference_linf rho_normalized_linf rhou_normalized_linf rhov_normalized_linf rhow_normalized_linf rhoE_normalized_linf consecutive reconstruction_fallbacks riemann_fallbacks robustness_level0_faces robustness_level1_faces robustness_level2_faces robustness_level3_faces troubled_cells local_recomputations step_retries proposed_dt accepted_dt minimum_rho minimum_p minimum_T minimum_e residual_checked stop_reason
540 0.38232266484277977 0.00069694228545372433 0.02 14.9472 0.11431884281943702 0.17278843938073807 0.14169354231366371 0.065544040266483042 0 0.10542800001136507 nan nan nan nan nan nan nan nan nan nan 5.5403246707964726 4.4042580281655512 3.574623788188882 0 3.3026168593227068 nan nan nan nan nan nan nan nan nan nan 0 28 0 9208 74 0 78 32 7 0 0.00069694228545372433 0.00069694228545372433 0.0046462715579180811 -3.6356133638615332e-06 -0.011781908224170775 -0.00084156487404359623 0 running
550 0.3892816341257237 0.00069497237487298647 0.02 15.275180000000001 0.11482229701626913 0.17315406785518025 0.14262459363708632 0.066060477855379496 0 0.10598446490424987 nan nan nan nan nan nan nan nan nan nan 5.4648924224746906 4.2452002059718401 3.4504342321326549 0 3.2912441713500513 nan nan nan nan nan nan nan nan nan nan 0 33 0 9222 74 0 64 26 7 0 0.00069497237487298647 0.00069497237487298647 0.0044946832938677151 -5.0623037907288051e-06 -0.0089450863479704646 -0.0006389347398153474 0 running
560 0.39621674615254748 0.00069234902115857899 0.02 15.637988 0.11537695844791848 0.17358910162760602 0.14360198480301078 0.066614631832502602 0 0.10661612113578407 nan nan nan nan nan nan nan nan nan nan 5.4085778432105398 4.3639793137492555 3.4538513061871718 0 3.3215935409080375 nan nan nan nan nan nan nan nan nan nan 0 29 0 9200 78 0 82 32 9 0 0.00069234902115857899 0.00069234902115857899 0.0043517687991135017 -5.7512749085532323e-06 -0.0087326414692191108 -0.00062376010560280049 0 running
570 0.40312689550998709 0.00068996035958362111 0.02 16.030013 0.11600389346846067 0.17412373452548596 0.14462833988495569 0.067251912507487438 0 0.10735578764237605 nan nan nan nan nan nan nan nan nan nan 5.3709032322707539 4.538530207640358 3.4666943704961213 0 3.3747259729949448 nan nan nan nan nan nan nan nan nan nan 0 25 0 9243 26 0 91 30 6 0 0.00068996035958362111 0.00068996035958362111 0.0042236995396994631 -7.6503407573098859e-06 -0.012070792861220602 -0.00086219949099751306 0 running
580 0.40967063489797739 0.000687928110476079 0.02 16.411764999999999 0.11661776723639077 0.17467206182396822 0.14556914304408497 0.067919777126883546 0 0.10809587162613613 nan nan nan nan nan nan nan nan nan nan 5.3398388013720837 4.5960726269016465 3.4860278366181081 0 3.458805082337963 nan nan nan nan nan nan nan nan nan nan 0 25 0 9272 13 0 75 22 7 0 0.000687928110476079 0.000687928110476079 0.0041218691112580516 -7.8032317644985396e-06 -0.012965640502450694 -0.00092611717972429118 0 running
590 0.41653938797131196 0.00068605647549759268 0.02 16.794338 0.11716482777499893 0.17514150114330837 0.14633821799348987 0.068675608938598309 0 0.1087760341545732 nan nan nan nan nan nan nan nan nan nan 5.2739565058506912 4.5474576899283319 3.5138088058185448 0 3.4694019240292402 nan nan nan nan nan nan nan nan nan nan 0 25 0 9251 31 0 78 27 6 0 0.00068605647549759268 0.00068605647549759268 0.0039883685045508386 -9.0342524152194043e-06 -0.01590121369033436 -0.0011358009790802272 0 running
600 0.42339102622618874 0.00068447923870382254 0.02 17.097998 0.1175940674528833 0.175478801000752 0.14686680338731273 0.069461847297421719 0 0.10933529957304226 nan nan nan nan nan nan nan nan nan nan 5.4979179789119579 4.7382280226719775 3.537371888515926 0 3.7377412880555703 nan nan nan nan nan nan nan nan nan nan 0 25 0 9265 25 0 70 21 6 0 0.00068447923870382254 0.00068447923870382254 0.0038916568915255485 -1.0627264070745681e-05 -0.01980732071239253 -0.0014148086238075352 0 running
610 0.43022797737113821 0.00068287253620224477 0.02 17.408328999999998 0.11804450759586887 0.17586532366716234 0.14737019913222715 0.070322140968443983 0 0.10991240920179104 nan nan nan nan nan nan nan nan nan nan 5.7440686423439216 4.9320552826544315 3.5474928139725419 0 3.9446009675165472 nan nan nan nan nan nan nan nan nan nan 0 25 0 9287 9 10 54 18 6 0 0.00068287253620224477 0.00068287253620224477 0.0037838209445164974 -2.6013525226974831e-06 -0.0068853502264573947 -0.00049181073098050602 0 running
620 0.43704277653719981 0.00068031745875661359 0.02 17.756989999999998 0.11856454064139788 0.17637144609866168 0.14793491666262115 0.07124122339689444 0 0.11054778609059725 nan nan nan nan nan nan nan nan nan nan 5.867108629915224 5.0086097527109592 3.5375150431848303 0 4.0684774458286181 nan nan nan nan nan nan nan nan nan nan 0 23 0 9238 28 0 94 30 6 0 0.00068031745875661359 0.00068031745875661359 0.0036911960931274011 -1.1447633024030954e-05 -0.023035545949247321 -0.0016453961409691935 0 running
630 0.44383123550366538 0.00067762368468627927 0.02 18.064841000000001 0.11914793477137503 0.17700941172376666 0.14856336337125939 0.072176175048397212 0 0.11121306929415956 nan nan nan nan nan nan nan nan nan nan 5.9387896624893193 5.0114524378912897 3.4904680409207183 0 4.1285871499518203 nan nan nan nan nan nan nan nan nan nan 0 24 0 9238 42 8 72 29 5 0 0.00067762368468627927 0.00067762368468627927 0.0035949834811717569 -1.2211483423123223e-05 -0.025997819704230565 -0.0018569871236913983 0 running
640 0.45059218310726701 0.00067483332396778631 0.02 18.369402999999998 0.11975573582237277 0.17773634710604874 0.14918508875080838 0.073112642812102835 0 0.11187190435775701 nan nan nan nan nan nan nan nan nan nan 6.0543375269992747 4.9698715020272104 3.3907151232231758 0 4.1360514053701074 nan nan nan nan nan nan nan nan nan nan 0 23 0 9308 26 0 26 8 4 0 0.00067483332396778631 0.00067483332396778631 0.0035090623604237315 -1.2113614146772725e-06 -0.0035216827080346885 -0.00025154876512521079 0 running
650 0.45732495446030802 0.0006720011459851133 0.02 18.705162999999999 0.12029050023676244 0.17840594656237196 0.14969054872858925 0.073970780650826198 0 0.1124339970759646 nan nan nan nan nan nan nan nan nan nan 6.3425479398030928 4.8424870343674939 3.4879250467953762 0 4.1194621214184002 nan nan nan nan nan nan nan nan nan nan 0 22 0 9194 10 0 156 47 9 0 0.0006720011459851133 0.0006720011459851133 0.0034198396031039227 -1.5546973659200099e-05 -0.037474506641730229 -0.002676750477235468 0 running
660 0.46402938166193625 0.00066917071474469276 0.02 19.045888000000001 0.12070897320617914 0.178960476704592 0.15002947675044859 0.07470114084433617 0 0.11285975590376233 nan nan nan nan nan nan nan nan nan nan 6.583423731708181 4.9777158857435904 3.6982602475015884 0 4.2858754994514525 nan nan nan nan nan nan nan nan nan nan 0 24 0 9290 31 0 39 12 6 0 0.00066917071474469276 0.00066917071474469276 0.0033444683979162618 -1.4875983921497356e-06 -0.004642067524278125 -0.00033157625208423661 0 running
670 0.47070569081073871 0.00066637996882120288 0.02 19.331047999999999 0.12101739786658579 0.17940480413289339 0.15018659198576784 0.075332717408225669 0 0.11317658088857724 nan nan nan nan nan nan nan nan nan nan 6.7923345466357743 5.0893412238405684 3.8814713049831853 0 4.4313306100400034 nan nan nan nan nan nan nan nan nan nan 0 22 0 9254 36 0 70 22 6 0 0.00066637996882120288 0.00066637996882120288 0.003288644229424138 -1.0474591811831383e-05 -0.026192324314894253 -0.0018708803101820449 0 running
680 0.47735450412834457 0.00066367039896851154 0.02 19.636641000000001 0.12136911265860621 0.17992978321786651 0.15033845202485574 0.076040700260337227 0 0.11355061600690017 nan nan nan nan nan nan nan nan nan nan 6.87264580836794 5.1149275844267965 4.0061818233529101 0 4.5124027463035272 nan nan nan nan nan nan nan nan nan nan 0 23 0 9241 18 0 101 29 9 0 0.00066367039896851154 0.00066367039896851154 0.0032533670170971818 -1.8658228831816556e-05 -0.048987431698618668 -0.0034991022678814692 0 running
690 0.48395434429888545 0.00065625823184655102 0.02 19.95797 0.12181916470933492 0.18060751422887336 0.1505535524307893 0.076894924140011534 0 0.11402310620413346 nan nan nan nan nan nan nan nan nan nan 6.6196247179789971 4.8882787133705818 4.030944492867464 0 4.432359640850942 nan nan nan nan nan nan nan nan nan nan 0 27 0 9254 31 0 75 24 6 0 0.00065625823184655102 0.00065625823184655102 0.0032352230135087737 -1.8459519937102233e-05 -0.049855273254385941 -0.0035610909505017232 0 running
700 0.49046942804458443 0.00064751827937534006 0.02 20.326356000000001 0.12239200992202008 0.18144561213138341 0.15092839761235194 0.077828461174279551 0 0.11462922719550335 nan nan nan nan nan nan nan nan nan nan 6.5517439101745421 4.7002833915748212 4.0274193774677904 0 4.3607712106307481 nan nan nan nan nan nan nan nan nan nan 0 26 0 9272 10 0 78 20 6 0 0.00064751827937534006 0.00064751827937534006 0.0032295572941866504 -1.7036663600564907e-05 -0.046996496499479158 -0.0033568926106499284 0 running
710 0.49689188226031228 0.00063789664218448939 0.02 20.668534999999999 0.12299835249743984 0.18231060850464637 0.15137475617288257 0.078765308876867349 0 0.11527152694061062 nan nan nan nan nan nan nan nan nan nan 6.7721069477749296 4.5492038364305767 3.9911784753005022 0 4.2863888912164363 nan nan nan nan nan nan nan nan nan nan 0 26 0 9272 9 0 79 22 6 0 0.00063789664218448939 0.00063789664218448939 0.003231467844807327 -1.5256196869189995e-05 -0.042698681616094837 -0.0030499058329412103 0 running
720 0.50315021162929219 0.00062797386825983381 0.02 21.011921999999998 0.12343610571578861 0.18294457135699205 0.15163765328434961 0.079556212584926955 0 0.11571722399003728 nan nan nan nan nan nan nan nan nan nan 6.9195850126944416 4.5032404604336236 4.0118473896345748 0 4.2666247991391728 nan nan nan nan nan nan nan nan nan nan 0 26 0 9263 18 0 79 23 6 0 0.00062797386825983381 0.00062797386825983381 0.0032213342697643738 -1.8847975304031592e-05 -0.054243056668162946 -0.0038745040518167019 0 running
730 0.5093743193910486 0.00061770040681949985 0.02 21.271553999999998 0.12361213903261829 0.18321806257339188 0.15159718727961838 0.080133584894426776 0 0.11587858951862261 nan nan nan nan nan nan nan nan nan nan 6.9931774732864218 4.4973199101802583 4.1359151510892369 0 4.3311086499183489 nan nan nan nan nan nan nan nan nan nan 0 26 0 9272 9 0 79 22 6 0 0.00061770040681949985 0.00061770040681949985 0.0030974451427034804 -2.0796917961599792e-05 -0.061917457271744983 -0.0044226755240799054 0 running
740 0.51549550269210076 0.00060756684741907006 0.02 21.572082000000002 0.12366905759577883 0.18331337129418065 0.15145587598796864 0.080554749039664031 0 0.1159242725824751 nan nan nan nan nan nan nan nan nan nan 7.0371899434244654 4.4732214759773603 4.2250683831779217 0 4.373291325170519 nan nan nan nan nan nan nan nan nan nan 0 21 0 9290 9 0 61 16 6 0 0.00060756684741907006 0.00060756684741907006 0.0029802711239717903 -2.8698099843443145e-06 -0.012103496979529366 -0.00086453549945060559 0 running
750 0.52151463236837037 0.00059744427571261499 0.02 21.873194000000002 0.12367557424427757 0.18329713717115845 0.15127279348600037 0.08094714003545625 0 0.1159504217290248 nan nan nan nan nan nan nan nan nan nan 6.9767042299109274 4.3860207073851161 4.2729580202990443 0 4.3656933055876825 nan nan nan nan nan nan nan nan nan nan 0 21 0 9254 36 0 70 22 6 0 0.00059744427571261499 0.00059744427571261499 0.0028601905778335743 -1.8813601083435962e-05 -0.059748047898939449 -0.0042677177115730443 0 running
760 0.52743545112471457 0.00058785225860075142 0.02 22.222234 0.12370787417195793 0.18328951732680748 0.15110515287004711 0.081409336712182548 0 0.11602972106763419 nan nan nan nan nan nan nan nan nan nan 6.8243841736847095 4.2358994492935 4.2831471020590497 0 4.3108044860100518 nan nan nan nan nan nan nan nan nan nan 0 21 0 9236 36 0 88 28 6 0 0.00058785225860075142 0.00058785225860075142 0.0027639546975569726 -1.1314743190788538e-05 -0.037197302101843736 -0.002656950152936956 0 running
770 0.53326540978045911 0.00057911961214192559 0.02 22.539366999999999 0.12390754183807126 0.18357549009962412 0.15108682133913939 0.082009056410904321 0 0.11624423056942568 nan nan nan nan nan nan nan nan nan nan 6.7000685566742195 4.0893358501996611 4.2751486252778363 0 4.2523603534800305 nan nan nan nan nan nan nan nan nan nan 0 21 0 9241 27 0 92 27 9 0 0.00057911961214192559 0.00057911961214192559 0.0026735852652813828 -1.0142145369181757e-05 -0.034218993721116184 -0.0024442138398032341 0 running
780 0.53900971335491699 0.00057070446638798423 0.02 22.865159999999999 0.12414457311675327 0.18395464493962219 0.15112992046990942 0.082570040036172548 0 0.116455997715986 nan nan nan nan nan nan nan nan nan nan 6.5869773828742524 4.1903126763395058 4.248526057636032 0 4.1847965461833709 nan nan nan nan nan nan nan nan nan nan 0 21 0 9250 40 0 70 22 7 0 0.00057070446638798423 0.00057070446638798423 0.0026052205033564729 -1.6575340138259839e-05 -0.060686700073211641 -0.0043347642955204185 0 running
790 0.54467412746468746 0.00056301457260645143 0.02 23.150801999999999 0.12444146082440309 0.18442688923285827 0.15129672669885483 0.083086575965995321 0 0.11670916747585502 nan nan nan nan nan nan nan nan nan nan 6.4542146586009475 4.4603137269441424 4.2005856380865279 0 4.0961317394212617 nan nan nan nan nan nan nan nan nan nan 0 19 0 9254 36 0 70 22 6 0 0.00056301457260645143 0.00056301457260645143 0.0025304652142946445 -1.679587034827713e-05 -0.068864596663797226 -0.0049188997668932737 0 running
800 0.5502670758068442 0.00055627591700057254 0.02 23.480512999999998 0.1248150219078433 0.18502586271474861 0.15159649075697465 0.083575093346221499 0 0.11701746176652819 nan nan nan nan nan nan nan nan nan nan 6.3570096674306056 4.7106876545280141 4.1349831894768094 0 3.9998684327527796 nan nan nan nan nan nan nan nan nan nan 0 19 0 9232 71 0 57 22 7 0 0.00055627591700057254 0.00055627591700057254 0.0024528510917088027 -1.2225593655051586e-05 -0.056258916755721845 -0.0040184940582229378 0 running
810 0.55579645860218418 0.00055037018182009815 0.02 23.783391000000002 0.12509668971957227 0.18549951608120774 0.15180620486739779 0.08394939939390246 0 0.11723145027155962 nan nan nan nan nan nan nan nan nan nan 6.3761354070283893 4.8819553898004004 4.0322231425678758 0 3.8702368359947839 nan nan nan nan nan nan nan nan nan nan 0 19 0 9223 67 0 70 25 7 0 0.00055037018182009815 0.00055037018182009815 0.0023711119498241759 -1.2806376019584492e-05 -0.066671860187063073 -0.004762275732675467 0 running
820 0.56127378387238314 0.00054577079892887423 0.02 24.102965000000001 0.12515911300978061 0.18566618064620513 0.15177256484877472 0.084110951642183227 0 0.11722851011719246 nan nan nan nan nan nan nan nan nan nan 6.3886915942955689 4.9407379042345463 3.8797894464698728 0 3.7759169465258773 nan nan nan nan nan nan nan nan nan nan 0 19 0 9241 71 0 48 19 7 0 0.00054577079892887423 0.00054577079892887423 0.0022870265761942821 -8.9302691675480197e-06 -0.0538449935209937 -0.0038460709698460221 0 running
830 0.56671170183578934 0.00054223898091454133 0.02 24.493918000000001 0.12500727488159244 0.18553758995761385 0.15151000076801543 0.08403730544086048 0 0.11701430485562815 nan nan nan nan nan nan nan nan nan nan 6.4017480632288857 4.8741023156924603 3.8466496812391977 0 3.7602976468553111 nan nan nan nan nan nan nan nan nan nan 0 19 0 9223 63 0 74 25 7 0 0.00054223898091454133 0.00054223898091454133 0.0021967669003561743 -9.8257310661022085e-06 -0.070247867696713873 -0.0050177048407773544 0 running
840 0.57211932521789999 0.00053982570222374786 0.02 24.847408999999999 0.12475441620475816 0.18525545485037567 0.15117856979454786 0.083801238833198746 0 0.11670959971667616 nan nan nan nan nan nan nan nan nan nan 6.3900483564565222 4.6818206692160853 3.874461163163188 0 3.6855370324707937 nan nan nan nan nan nan nan nan nan nan 0 19 0 9232 63 0 65 22 7 0 0.00053982570222374786 0.00053982570222374786 0.0021070562412055802 -6.8524505367050636e-06 -0.057060451598620311 -0.0040757465470618471 0 running
850 0.57747010241496877 0.00053078027149572056 0.02 25.15372 0.12453147312490863 0.1849951486659073 0.15092978663225029 0.083526358367492087 0 0.1164507661133526 nan nan nan nan nan nan nan nan nan nan 6.3517664731850303 4.4518685825369877 3.8898572410161698 0 3.6879657559873031 nan nan nan nan nan nan nan nan nan nan 0 18 0 9241 40 0 79 25 7 0 0.00053078027149572056 0.00053078027149572056 0.0020204323601070899 -5.9826446929148862e-06 -0.061223384887523741 -0.0043730989251546141 0 running
860 0.58272439096651929 0.00052233139627960289 0.02 25.495301999999999 0.12449114856167867 0.18495108342980812 0.15094240880867513 0.083367490306937214 0 0.11640265405963662 nan nan nan nan nan nan nan nan nan nan 6.2802054152601787 4.7685969810756461 3.8936055663090867 0 3.6751343266328997 nan nan nan nan nan nan nan nan nan nan 0 18 0 9232 45 0 83 26 9 0 0.00052233139627960289 0.00052233139627960289 0.0019345247148736134 -4.8833738580821355e-06 -0.070164559547971697 -0.0050117542587180593 0 running
870 0.58790408242845604 0.00051492708192622881 0.02 25.854009999999999 0.12470225062066308 0.18521623265266252 0.15129612840854753 0.083397893945442905 0 0.1166296554281846 nan nan nan nan nan nan nan nan nan nan 6.1590580025401849 5.0891796726862202 3.8853482213347617 0 3.951738575757664 nan nan nan nan nan nan nan nan nan nan 0 20 0 9232 58 0 70 24 7 0 0.00051492708192622881 0.00051492708192622881 0.0016061848574065688 -6.0046436680387379e-06 -0.1188160007053993 -0.0084868572022033986 0 running
880 0.59304353106417629 0.00051276406189316082 0.02 26.16789 0.12513828518010728 0.18577628369847743 0.15194171554220909 0.083605800821085957 0 0.11708505306582664 nan nan nan nan nan nan nan nan nan nan 6.0410992643488672 5.3646251179718076 3.865613380497622 0 4.1994837142238808 nan nan nan nan nan nan nan nan nan nan 0 20 0 9236 76 0 48 20 6 0 0.00051276406189316082 0.00051276406189316082 0.00068612926195316896 -4.6943645921803695e-06 -0.18977106721780376 -0.013555076244154843 0 running
890 0.59814433768091835 0.00050949632951875551 0.02 26.475504000000001 0.12574605091592195 0.18658180951546796 0.15280105546763792 0.083943342144984209 0 0.11769846099328471 nan nan nan nan nan nan nan nan nan nan 6.2914772786794479 5.5676442113167122 3.8423561968814219 0 4.3915218281808217 nan nan nan nan nan nan nan nan nan nan 0 26 0 9236 89 0 35 18 6 0 0.00050949632951875551 0.00050949632951875551 0.00018257866021427981 -2.9640033854523827e-06 -0.35274715006047763 -0.025196225030922507 0 running
900 0.60244367795568265 0.00039235351141692152 0.02 26.798266000000002 0.12631884781748498 0.18736271610528216 0.15357693578224424 0.084293891983858657 0 0.1182629855588218 nan nan nan nan nan nan nan nan nan nan 6.4408284577130805 5.6750644565551722 3.8237212751613257 0 4.5042342639605284 nan nan nan nan nan nan nan nan nan nan 0 24 0 9245 27 0 88 27 6 0 0.00039235351141692152 0.00039235351141692152 -2.9327251182495321e-05 -2.3394575100354623e-05 -131.50601292230729 -9.3932866472252829 0 running
